seq_id	ENC	CAI	FOP	GC	GC3s	tAI
lcl|CH236927.1_cds_EAA57847.1_21 [protein=hypothetical protein] [protein_id=EAA57847.1] [location=complement(join(54635..55533,55596..55777,55837..56729,56787..57054,57125..57231,57299..57390,57455..57518))] [gbkey=CDS]	57.49805053008353	0.8277014793410201	0.43279901356350187	0.5206082432973189	0.5215782983970407	0.23108087962949433
lcl|CH236927.1_cds_EAA57848.1_22 [protein=conserved hypothetical protein] [protein_id=EAA57848.1] [location=complement(join(58694..58827,58902..59106,59167..59360,59411..59759,59825..59908,59974..60146,60235..60280))] [gbkey=CDS]	56.397554589024715	0.8262793861537608	0.4444444444444444	0.48346055979643765	0.5211640211640212	0.22997304847572878
lcl|CH236927.1_cds_EAA57849.1_23 [protein=hypothetical protein] [protein_id=EAA57849.1] [location=complement(join(66272..66294,66366..66724,66949..66964,67024..67105))] [gbkey=CDS]	55.0816247126463	0.8010883249447422	0.39072847682119205	0.5042194092827004	0.46357615894039733	0.22991294193767778
lcl|CH236927.1_cds_EAA57850.1_24 [protein=hypothetical protein] [protein_id=EAA57850.1] [location=complement(join(67584..67691,67794..68441,68508..68819))] [gbkey=CDS]	49.95835469657662	0.8761704211247529	0.5791044776119403	0.5546139359698682	0.6268656716417911	0.22887249013446956
lcl|CH236927.1_cds_EAA57851.1_25 [protein=hypothetical protein] [protein_id=EAA57851.1] [location=join(69668..69681,69785..69987,70028..70067,70123..70220,70428..70597,70647..70889,70941..71060,71117..71491,71539..71715,71768..71945,72245..72310,72679..72995,73062..75383)] [gbkey=CDS]	58.62194954363621	0.812273361787351	0.38869005010737295	0.5061385221218438	0.47888332140300643	0.22389551817442993
lcl|CH236927.1_cds_EAA57852.1_26 [protein=hypothetical protein] [protein_id=EAA57852.1] [location=complement(join(75692..76297,76384..76395,76504..76578))] [gbkey=CDS]	50.56949280781104	0.8629742896430099	0.5525114155251142	0.5691411935953421	0.6757990867579908	0.22883951269407377
lcl|CH236927.1_cds_EAA57853.1_27 [protein=hypothetical protein] [protein_id=EAA57853.1] [location=77197..78348] [gbkey=CDS]	56.288845659075314	0.7917177886700376	0.37228260869565216	0.468586387434555	0.46467391304347827	0.22508589938891238
lcl|CH236927.1_cds_EAA57854.1_28 [protein=hypothetical protein] [protein_id=EAA57854.1] [location=complement(join(78741..78886,78949..79248,79311..79481,79537..79603,79701..79712,79765..79792,79843..79874,79950..80192,80253..80327))] [gbkey=CDS]	55.82619880591547	0.8188182200308386	0.43283582089552236	0.5	0.5223880597014925	0.22684649716608699
lcl|CH236927.1_cds_EAA57855.1_29 [protein=hypothetical protein] [protein_id=EAA57855.1] [location=join(80666..80709,80786..81042,81124..81276,81335..81918)] [gbkey=CDS]	55.96097637071172	0.8137648818848274	0.41194029850746267	0.5242248062015504	0.5044776119402985	0.22481496377552898
lcl|CH236927.1_cds_EAA57856.1_30 [protein=hypothetical protein] [protein_id=EAA57856.1] [location=complement(join(82096..82104,82163..82197,82290..82641))] [gbkey=CDS]	54.51264501004817	0.8199182548425012	0.3937007874015748	0.5153846153846153	0.4881889763779528	0.2199653220922971
lcl|CH236927.1_cds_EAA57857.1_31 [protein=hypothetical protein] [protein_id=EAA57857.1] [location=join(83044..83132,83186..83406,83462..83561,83611..84053,84118..84134)] [gbkey=CDS]	55.61482383009112	0.8027929596866774	0.37410071942446044	0.4895833333333333	0.46402877697841727	0.22807583776350812
lcl|CH236927.1_cds_EAA57858.1_32 [protein=hypothetical protein] [protein_id=EAA57858.1] [location=complement(join(84643..84784,84835..84874,84917..84938,85005..85582,85632..85737))] [gbkey=CDS]	54.31914718879993	0.8562593502714834	0.5	0.5158730158730159	0.5740740740740741	0.22366206372152736
lcl|CH236927.1_cds_EAA57859.1_33 [protein=hypothetical protein] [protein_id=EAA57859.1] [location=complement(join(86346..87233,87292..87486,87539..87811,87870..87891,87943..88241,88643..88659,88918..89694,89750..90752))] [gbkey=CDS]	57.60494510576379	0.816865013873342	0.4168912848158131	0.5184544405997693	0.5202156334231806	0.2252192974249144
lcl|CH236927.1_cds_EAA57860.1_34 [protein=hypothetical protein] [protein_id=EAA57860.1] [location=join(91167..91185,91368..92284)] [gbkey=CDS]	55.6480270131247	0.805149367632475	0.3979933110367893	0.5064516129032258	0.47491638795986624	0.22727822795423974
lcl|CH236927.1_cds_EAA57861.1_35 [protein=LYS4_EMENI Homoaconitase, mitochondrial precursor (Homoaconitate hydratase)] [protein_id=EAA57861.1] [location=join(92654..92954,93027..95056)] [gbkey=CDS]	54.09422248400069	0.84478612202348	0.4879356568364611	0.5406451612903226	0.5670241286863271	0.23142770376033872
lcl|CH236927.1_cds_EAA57862.1_36 [protein=hypothetical protein] [protein_id=EAA57862.1] [location=complement(join(96435..98018,98089..98349))] [gbkey=CDS]	57.76811379958062	0.8041038829093615	0.38898163606010017	0.5492115280043501	0.5175292153589316	0.23201096606297544
lcl|CH236927.1_cds_EAA57863.1_37 [protein=SEPA_EMENI Cytokinesis protein sepA (FH1/2 protein) (Forced expression inhibition of growth A)] [protein_id=EAA57863.1] [location=complement(join(99054..99809,99862..102339,102353..104488))] [gbkey=CDS]	57.736645252416565	0.83270608594914175	0.4147331786542923	0.5264727815063386	0.48839907192575405	0.22702110214313445
lcl|CH236927.1_cds_EAA57864.1_38 [protein=hypothetical protein] [protein_id=EAA57864.1] [location=join(105064..105087,105153..105575)] [gbkey=CDS]	56.08758219930023	0.8038321482332863	0.4028776978417266	0.5056689342403629	0.5035971223021583	0.23250499881565256
lcl|CH236927.1_cds_EAA57865.1_39 [protein=FDH_EMENI Probable formate dehydrogenase (NAD-dependent formate dehydrogenase) (FDH)] [protein_id=EAA57865.1] [location=complement(join(105991..106933,106993..107168,107223..107237))] [gbkey=CDS]	41.46287247349219	0.8905175576144794	0.6794520547945205	0.5487588652482269	0.6219178082191781	0.23879105687249907
lcl|CH236927.1_cds_EAA57866.1_40 [protein=hypothetical protein] [protein_id=EAA57866.1] [location=complement(join(109017..111455,111508..112041))] [gbkey=CDS]	56.62845472901815	0.8380774779186577	0.4281217208814271	0.5308392315470172	0.5708289611752361	0.22482838173589573
lcl|CH236927.1_cds_EAA57867.1_41 [protein=hypothetical protein] [protein_id=EAA57867.1] [location=complement(join(112535..113239,113312..113458))] [gbkey=CDS]	57.05168072834755	0.8190255003884794	0.45787545787545786	0.5200945626477541	0.5311355311355311	0.21894283341923865
lcl|CH236927.1_cds_EAA57868.1_42 [protein=hypothetical protein] [protein_id=EAA57868.1] [location=complement(join(114062..115021,115202..115242,115311..115368))] [gbkey=CDS]	56.008170898764305	0.8178317623218437	0.39820359281437123	0.5137701804368471	0.5089820359281437	0.222425625078007
lcl|CH236927.1_cds_EAA57869.1_43 [protein=hypothetical protein] [protein_id=EAA57869.1] [location=join(117710..119573,119636..119832,119899..119910)] [gbkey=CDS]	57.48011598850111	0.8412157231731346	0.40119760479041916	0.5437832607643929	0.5254491017964071	0.22462293240873094
lcl|CH236927.1_cds_EAA57870.1_44 [protein=hypothetical protein] [protein_id=EAA57870.1] [location=complement(join(120954..121438,121495..122401))] [gbkey=CDS]	55.09379534449439	0.8241899474455174	0.4431818181818182	0.4963924963924964	0.5159090909090909	0.22004656949800716
lcl|CH236927.1_cds_EAA57871.1_45 [protein=hypothetical protein] [protein_id=EAA57871.1] [location=join(123145..123261,123332..124357,124407..125045)] [gbkey=CDS]	57.475600922852706	0.8068017669351794	0.41278065630397237	0.49211711711711714	0.5181347150259067	0.22176869510567665
lcl|CH236927.1_cds_EAA57872.1_46 [protein=hypothetical protein] [protein_id=EAA57872.1] [location=join(125381..125524,125585..126559)] [gbkey=CDS]	52.867338505197964	0.8574691033256232	0.4664804469273743	0.5606469002695418	0.5921787709497207	0.21816083031437378
lcl|CH236927.1_cds_EAA57873.1_47 [protein=hypothetical protein] [protein_id=EAA57873.1] [location=complement(join(127194..130469,130527..131507))] [gbkey=CDS]	58.842115139857434	0.8177512994474707	0.3933477946493131	0.5090566925429311	0.502530730296457	0.22471516487906695
lcl|CH236927.1_cds_EAA57874.1_48 [protein=hypothetical protein] [protein_id=EAA57874.1] [location=join(136807..137085,137134..137289,137342..137974)] [gbkey=CDS]	51.31154948540782	0.8472059862656708	0.5225225225225225	0.5235404896421846	0.5795795795795796	0.23880571066280354
lcl|CH236927.1_cds_EAA57875.1_49 [protein=hypothetical protein] [protein_id=EAA57875.1] [location=join(138918..139260,139317..139624)] [gbkey=CDS]	55.16501540577549	0.8358127452974947	0.43601895734597157	0.5519379844961241	0.5734597156398105	0.2233030063596877
lcl|CH236927.1_cds_EAA57876.1_50 [protein=hypothetical protein] [protein_id=EAA57876.1] [location=complement(join(139819..140234,140295..140613))] [gbkey=CDS]	53.82538462405989	0.8561683687237881	0.5084033613445378	0.5802469135802469	0.6092436974789915	0.22968541574300402
lcl|CH236927.1_cds_EAA57877.1_51 [protein=hypothetical protein] [protein_id=EAA57877.1] [location=join(140941..141033,141134..141514)] [gbkey=CDS]	56.68797699300961	0.8478984155866378	0.4533333333333333	0.5405982905982906	0.5666666666666667	0.22821389068965942
lcl|CH236927.1_cds_EAA57878.1_52 [protein=hypothetical protein] [protein_id=EAA57878.1] [location=143660..147517] [gbkey=CDS]	58.25906829747942	0.8227023227031971	0.40096230954290296	0.5114226375908619	0.5164394546912591	0.225315944387156
lcl|CH236927.1_cds_EAA57879.1_53 [protein=predicted protein] [protein_id=EAA57879.1] [location=complement(join(147845..147955,148172..148177))] [gbkey=CDS]	53.21500201677869	0.7995005329547211	0.4117647058823529	0.42342342342342343	0.4411764705882353	0.21768511669019572
lcl|CH236927.1_cds_EAA57880.1_54 [protein=hypothetical protein] [protein_id=EAA57880.1] [location=complement(join(148505..150077,150141..150204,150264..150612,150690..150820,151021..151063))] [gbkey=CDS]	57.58376254610113	0.8237225638311332	0.4447632711621234	0.48792943361188484	0.533715925394548	0.2274639856759563
lcl|CH236927.1_cds_EAA57881.1_55 [protein=hypothetical protein] [protein_id=EAA57881.1] [location=join(151434..151510,151744..152297,152354..153975)] [gbkey=CDS]	48.94591287416423	0.8718433915738378	0.5947802197802198	0.5580774365821095	0.6167582417582418	0.2303211501715516
lcl|CH236927.1_cds_EAA57883.1_57 [protein=hypothetical protein] [protein_id=EAA57883.1] [location=158364..159020] [gbkey=CDS]	53.48092194903813	0.866799250292434	0.4975369458128079	0.5407066052227343	0.6206896551724138	0.2292565721914735
lcl|CH236927.1_cds_EAA57884.1_58 [protein=hypothetical protein] [protein_id=EAA57884.1] [location=complement(join(159598..159664,159711..159808,159894..160154,160234..160332))] [gbkey=CDS]	52.61801316347591	0.8401501517801832	0.4578313253012048	0.5105973025048169	0.6144578313253012	0.23351821111860172
lcl|CH236927.1_cds_EAA57885.1_59 [protein=predicted protein] [protein_id=EAA57885.1] [location=complement(join(160698..161986,162106..162157))] [gbkey=CDS]	57.63894991617933	0.8090008897847903	0.3724137931034483	0.49887640449438203	0.4827586206896552	0.2308982091732875
lcl|CH236927.1_cds_EAA57886.1_60 [protein=hypothetical protein] [protein_id=EAA57886.1] [location=complement(join(162673..162806,162927..163140,163196..163234))] [gbkey=CDS]	54.07258868059087	0.8157952576162156	0.43333333333333335	0.5144356955380578	0.55	0.21678238792764923
lcl|CH236927.1_cds_EAA57887.1_61 [protein=hypothetical protein] [protein_id=EAA57887.1] [location=join(163681..163718,163777..163888,163966..164595)] [gbkey=CDS]	55.39550127048857	0.845187046904371	0.508	0.5400516795865633	0.604	0.22953032917392574
lcl|CH236927.1_cds_EAA57888.1_62 [protein=hypothetical protein] [protein_id=EAA57888.1] [location=complement(join(164788..165490,165651..165691))] [gbkey=CDS]	54.22426114459923	0.8198809054740133	0.46808510638297873	0.5582655826558266	0.6042553191489362	0.22167277599129315
lcl|CH236927.1_cds_EAA57889.1_63 [protein=hypothetical protein] [protein_id=EAA57889.1] [location=complement(join(166032..166975,167040..167136))] [gbkey=CDS]	55.15346148997773	0.8242237057793965	0.4101796407185629	0.5314009661835749	0.5508982035928144	0.21742222578453338
lcl|CH236927.1_cds_EAA57890.1_64 [protein=hypothetical protein] [protein_id=EAA57890.1] [location=complement(167599..170070)] [gbkey=CDS]	56.83293359225796	0.8128889141437126	0.3816300129366106	0.5008110300081103	0.4579560155239327	0.22259001544027268
lcl|CH236927.1_cds_EAA57891.1_65 [protein=hypothetical protein] [protein_id=EAA57891.1] [location=complement(join(170575..170659,170728..171656,171716..172158,172210..172247,172297..175620,175689..175893,175946..175998,176064..176191))] [gbkey=CDS]	58.028114548087785	0.8111632874624702	0.40391459074733094	0.4883631467589921	0.4792408066429419	0.2243277510210661
lcl|CH236927.1_cds_EAA57892.1_66 [protein=hypothetical protein] [protein_id=EAA57892.1] [location=178811..179944] [gbkey=CDS]	56.07555061241486	0.8200032999774086	0.41530054644808745	0.5203900709219859	0.5081967213114754	0.22524767972615184
lcl|CH236927.1_cds_EAA57893.1_67 [protein=hypothetical protein] [protein_id=EAA57893.1] [location=join(180576..181412,181465..181575,181704..181819,181866..182311,182345..182502,182665..183402)] [gbkey=CDS]	57.95509898332447	0.8292817874756628	0.4258064516129032	0.52125	0.5277419354838709	0.22494084225971395
lcl|CH236927.1_cds_EAA57895.1_69 [protein=hypothetical protein] [protein_id=EAA57895.1] [location=join(185536..185547,185717..185738,185812..186530,186577..186737,186795..186875,186929..187052,187100..187228,187274..187427,187478..187491)] [gbkey=CDS]	55.71372665457757	0.8250789491884085	0.42857142857142855	0.5085106382978724	0.5022321428571429	0.22266503810582738
lcl|CH236927.1_cds_EAA57896.1_70 [protein=hypothetical protein] [protein_id=EAA57896.1] [location=complement(join(187794..187985,188038..188319))] [gbkey=CDS]	50.95187194986829	0.8392627676490942	0.4899328859060403	0.49786324786324787	0.6241610738255033	0.23315125739955223
lcl|CH236927.1_cds_EAA57897.1_71 [protein=hypothetical protein] [protein_id=EAA57897.1] [location=join(188662..188704,188806..188867,189066..189212,189335..189454)] [gbkey=CDS]	52.12341882964139	0.8790175235839591	0.6153846153846154	0.5573770491803278	0.7094017094017094	0.2441764069576976
lcl|CH236927.1_cds_EAA57898.1_72 [protein=hypothetical protein] [protein_id=EAA57898.1] [location=complement(join(189941..190074,190132..190208,190331..190422,190522..190632))] [gbkey=CDS]	54.80919632727744	0.8206685078781775	0.3893129770992366	0.5024509803921569	0.5343511450381679	0.21653211663335342
lcl|CH236927.1_cds_EAA57899.1_73 [protein=hypothetical protein] [protein_id=EAA57899.1] [location=complement(191051..192715)] [gbkey=CDS]	50.05826973466228	0.7856085483311867	0.3048327137546468	0.46473779385171793	0.33271375464684017	0.21936812693800342
lcl|CH236927.1_cds_EAA57900.1_74 [protein=hypothetical protein] [protein_id=EAA57900.1] [location=join(195824..196017,196075..197260)] [gbkey=CDS]	56.865805091587994	0.8294013285025413	0.39111111111111113	0.5655021834061136	0.47333333333333333	0.2275989380751738
lcl|CH236927.1_cds_EAA57901.1_75 [protein=hypothetical protein] [protein_id=EAA57901.1] [location=complement(join(197929..198816,198872..199042))] [gbkey=CDS]	56.80142692656624	0.8409132887529058	0.43641618497109824	0.5375118708452041	0.5722543352601156	0.2342800592013785
lcl|CH236927.1_cds_EAA57902.1_76 [protein=hypothetical protein] [protein_id=EAA57902.1] [location=199604..201463] [gbkey=CDS]	56.3327120433187	0.8332774409735627	0.41946308724832215	0.5145631067961165	0.48825503355704697	0.22770785058063667
lcl|CH236927.1_cds_EAA57903.1_77 [protein=hypothetical protein] [protein_id=EAA57903.1] [location=complement(join(202261..202547,202604..203320,203557..203758,203852..203881))] [gbkey=CDS]	38.64034411578182	0.9286532540036194	0.6992481203007519	0.5577235772357724	0.6892230576441103	0.24060169002435983
lcl|CH236927.1_cds_EAA57904.1_78 [protein=hypothetical protein] [protein_id=EAA57904.1] [location=join(204199..205033,205113..205204)] [gbkey=CDS]	53.8227930711975	0.8310181517069017	0.4152823920265781	0.5526601520086862	0.5149501661129569	0.23042795939170738
lcl|CH236927.1_cds_EAA57905.1_79 [protein=hypothetical protein] [protein_id=EAA57905.1] [location=join(208952..209744,209873..210112,210144..210175)] [gbkey=CDS]	56.058299809757166	0.8239273287485933	0.4	0.5533522190745986	0.5235294117647059	0.2230409060456321
lcl|CH236927.1_cds_EAA57906.1_80 [protein=conserved hypothetical protein] [protein_id=EAA57906.1] [location=complement(join(211345..211379,212067..212401,212464..212537,213166..213186))] [gbkey=CDS]	51.30828336670924	0.8572433541845942	0.5306122448979592	0.4793028322440087	0.5986394557823129	0.22781167757450568
lcl|CH236927.1_cds_EAA57907.1_81 [protein=hypothetical protein] [protein_id=EAA57907.1] [location=join(213221..213379,213507..213992,214049..214345,214402..215172)] [gbkey=CDS]	56.85389786900692	0.8215668372417329	0.4553734061930783	0.523725834797891	0.5446265938069217	0.2281605390260924
lcl|CH236927.1_cds_EAA57908.1_82 [protein=hypothetical protein] [protein_id=EAA57908.1] [location=complement(join(215683..216165,216226..216453,216523..217115,217238..217388))] [gbkey=CDS]	55.58208749707962	0.8339762562357323	0.42643923240938164	0.5017253278122843	0.5202558635394456	0.22639076357071847
lcl|CH236927.1_cds_EAA57909.1_83 [protein=hypothetical protein] [protein_id=EAA57909.1] [location=join(217849..218200,218267..219006)] [gbkey=CDS]	56.77804428220415	0.8080927225142417	0.41786743515850144	0.5340699815837937	0.5446685878962536	0.22546885379824988
lcl|CH236927.1_cds_EAA57910.1_84 [protein=hypothetical protein] [protein_id=EAA57910.1] [location=complement(join(219148..219268,219580..219629,219662..219670,219716..220310,220397..221148))] [gbkey=CDS]	56.26762680285374	0.8211338355333806	0.38276553106212424	0.5318869165023011	0.49298597194388777	0.22734835874624723
lcl|CH236927.1_cds_EAA57911.1_85 [protein=hypothetical protein] [protein_id=EAA57911.1] [location=join(223193..224669,224771..224823)] [gbkey=CDS]	56.05409326898469	0.8370903144968762	0.46804123711340206	0.5328083989501312	0.5773195876288659	0.22656825529130314
lcl|CH236927.1_cds_EAA57912.1_86 [protein=hypothetical protein] [protein_id=EAA57912.1] [location=complement(join(225009..226102,226151..227360))] [gbkey=CDS]	57.271356387201585	0.8271301041850577	0.4508748317631225	0.5300261096605744	0.5275908479138627	0.22301242864578352
lcl|CH236927.1_cds_EAA57913.1_87 [protein=hypothetical protein] [protein_id=EAA57913.1] [location=join(227676..227814,227904..228521,228723..228841)] [gbkey=CDS]	53.89909326414287	0.8190179409204399	0.42857142857142855	0.5413793103448276	0.5178571428571429	0.21587148529932315
lcl|CH236927.1_cds_EAA57914.1_88 [protein=hypothetical protein] [protein_id=EAA57914.1] [location=complement(join(229189..229281,229343..230416,230470..231017,231077..231128,231190..231333,231439..231570))] [gbkey=CDS]	57.531860102384016	0.8152580250046586	0.41122913505311076	0.49140893470790376	0.511380880121396	0.2294720831960115
lcl|CH236927.1_cds_EAA57915.1_89 [protein=hypothetical protein] [protein_id=EAA57915.1] [location=join(231944..231971,232020..233713)] [gbkey=CDS]	57.34193257654653	0.8265286363333358	0.3953900709219858	0.5297202797202797	0.48404255319148937	0.22172952337062765
lcl|CH236927.1_cds_EAA58105.1_90 [protein=hypothetical protein] [protein_id=EAA58105.1] [location=complement(join(234093..234227,234281..234652,234723..234752))] [gbkey=CDS]	53.1725265668657	0.8781247404447143	0.5847953216374269	0.5536723163841808	0.672514619883041	0.23696116079876992
lcl|CH236927.1_cds_EAA58106.1_91 [protein=hypothetical protein] [protein_id=EAA58106.1] [location=join(237091..237197,237256..239251)] [gbkey=CDS]	56.53858116659362	0.8257434413926317	0.43446244477172313	0.5498330948974726	0.5640648011782032	0.22943322547327366
lcl|CH236927.1_cds_EAA58107.1_92 [protein=hypothetical protein] [protein_id=EAA58107.1] [location=247298..248728] [gbkey=CDS]	54.36710254942006	0.8486819946424051	0.4344086021505376	0.5873684210526315	0.6301075268817204	0.22870551083216384
lcl|CH236927.1_cds_EAA58108.1_93 [protein=hypothetical protein] [protein_id=EAA58108.1] [location=complement(join(250866..251282,251348..252325))] [gbkey=CDS]	55.48052359617998	0.8362723895470692	0.436241610738255	0.5687544996400288	0.5816554809843401	0.22580351670991075
lcl|CH236927.1_cds_EAA58109.1_94 [protein=hypothetical protein] [protein_id=EAA58109.1] [location=join(253635..253651,253792..254249,254288..254513,254560..254626)] [gbkey=CDS]	53.599317423953416	0.8439207437417139	0.4268292682926829	0.5498687664041995	0.5975609756097561	0.23087162289846214
lcl|CH236927.1_cds_EAA58110.1_95 [protein=hypothetical protein] [protein_id=EAA58110.1] [location=256815..261368] [gbkey=CDS]	49.67750367817547	0.8729445374761224	0.5804676753782668	0.5413368513632366	0.6444291609353507	0.23439453852257067
lcl|CH236927.1_cds_EAA58111.1_96 [protein=hypothetical protein] [protein_id=EAA58111.1] [location=complement(join(261826..261914,262308..262476,262659..263204,263273..263461,263752..263969,264047..264137))] [gbkey=CDS]	57.36004282549205	0.8237846765006932	0.43601895734597157	0.5362654320987654	0.54739336492891	0.21908427273597034
lcl|CH236927.1_cds_EAA58112.1_97 [protein=hypothetical protein] [protein_id=EAA58112.1] [location=complement(join(264507..264593,264747..265084,265137..265354,265399..265574,265866..266618))] [gbkey=CDS]	56.74761601860219	0.8204657480602018	0.41188118811881186	0.49233716475095785	0.4752475247524752	0.22650523259874897
lcl|CH236927.1_cds_EAA58113.1_98 [protein=hypothetical protein] [protein_id=EAA58113.1] [location=complement(join(268364..268660,268708..268875))] [gbkey=CDS]	53.545384210189724	0.8047586713472606	0.4	0.4923747276688453	0.4533333333333333	0.21038141201145796
