seq_id	ENC	CAI	FOP	GC	GC3s	tAI
lcl|CP017623.1_cds_AOW25724.1_20 [gene=PHR2] [locus_tag=CAALFM_C100220WA] [db_xref=CGD:CAL0000181783] [protein=1,3-beta-glucanosyltransferase] [protein_id=AOW25724.1] [location=37851..39485] [gbkey=CDS]	42.62944787060609	0.678655205971878	0.5932203389830508	0.41190914671577655	0.3785310734463277	0.3311284192524556
lcl|CP017623.1_cds_AOW25725.1_21 [gene=BFA1] [locus_tag=CAALFM_C100230CA] [db_xref=CGD:CAL0000186201] [protein=Bfa1p] [protein_id=AOW25725.1] [location=complement(40484..41770)] [gbkey=CDS]	54.11672706407902	0.5707421599538036	0.4396135265700483	0.3981264637002342	0.4132029339853301	0.27629028401565714
lcl|CP017623.1_cds_AOW25728.1_24 [gene=POL93] [locus_tag=CAALFM_C100290WA] [db_xref=CGD:CAL0000175689] [protein=Pol93p] [protein_id=AOW25728.1] [location=43803..45764] [gbkey=CDS]	44.62838543046077	0.7165719203397545	0.6375198728139905	0.36400817995910023	0.26324237560192615	0.29779961294611385
lcl|CP017623.1_cds_AOW25729.1_25 [locus_tag=CAALFM_C100310WA] [db_xref=CGD:CAL0000201857] [protein=hypothetical protein] [protein_id=AOW25729.1] [location=46803..48359] [gbkey=CDS]	52.57107140634679	0.6368317181431196	0.48406374501992033	0.3984526112185687	0.40239043824701193	0.3018540760083916
lcl|CP017623.1_cds_AOW25730.1_26 [locus_tag=CAALFM_C100320WA] [db_xref=CGD:CAL0000193936] [protein=retromer subunit] [protein_id=AOW25730.1] [location=48513..49298] [gbkey=CDS]	53.09141044002749	0.6124292930671913	0.47674418604651164	0.39487179487179486	0.3515625	0.27717248009010154
lcl|CP017623.1_cds_AOW25731.1_27 [locus_tag=CAALFM_C100330CA] [db_xref=CGD:CAL0000200147] [protein=CCR4-NOT core subunit] [protein_id=AOW25731.1] [location=complement(49295..49843)] [gbkey=CDS]	53.244485887419	0.635143327192479	0.5114942528735632	0.39779005524861877	0.3620689655172414	0.29377400563779565
lcl|CP017623.1_cds_AOW25732.1_28 [gene=HBR1] [locus_tag=CAALFM_C100340WA] [db_xref=CGD:CAL0000197369] [protein=nucleoside-triphosphatase] [protein_id=AOW25732.1] [location=49997..50743] [gbkey=CDS]	52.4387292101594	0.6574744001078304	0.5583333333333333	0.3805668016194332	0.32217573221757323	0.2826654026656347
lcl|CP017623.1_cds_AOW25733.1_29 [gene=HMX1] [locus_tag=CAALFM_C100350CA] [db_xref=CGD:CAL0000188588] [protein=Hmx1p] [protein_id=AOW25733.1] [location=complement(50806..51681)] [gbkey=CDS]	47.043443735443425	0.7118170950458624	0.5821428571428572	0.37126436781609196	0.34408602150537637	0.2987742274162812
lcl|CP017623.1_cds_AOW25734.1_30 [gene=CDC13] [locus_tag=CAALFM_C100360WA] [db_xref=CGD:CAL0000201142] [protein=Cdc13p] [protein_id=AOW25734.1] [location=53099..54442] [gbkey=CDS]	52.446859299219874	0.6353013586282636	0.5276497695852534	0.37369207772795215	0.3055555555555556	0.29186419042777423
lcl|CP017623.1_cds_AOW25735.1_31 [locus_tag=CAALFM_C100370WA] [db_xref=CGD:CAL0000183986] [protein=hypothetical protein] [protein_id=AOW25735.1] [location=54558..54842] [gbkey=CDS]	49.9606173972402	0.7355703942522555	0.5384615384615384	0.3154121863799283	0.21978021978021978	0.2925620557783637
lcl|CP017623.1_cds_AOW25736.1_32 [locus_tag=CAALFM_C100380CA] [db_xref=CGD:CAL0000175749] [protein=hypothetical protein] [protein_id=AOW25736.1] [location=complement(54837..57074)] [gbkey=CDS]	52.52426178360857	0.6755828068380202	0.5393103448275862	0.3275089605734767	0.3453038674033149	0.2735988981703067
lcl|CP017623.1_cds_AOW25737.1_33 [gene=ENA2] [locus_tag=CAALFM_C100390WA] [db_xref=CGD:CAL0000188030] [protein=Na(+)-exporting P-type ATPase] [protein_id=AOW25737.1] [location=59349..62552] [gbkey=CDS]	45.148355897918414	0.7246411081661118	0.6236559139784946	0.39274546591619763	0.28180039138943247	0.30348547161567224
lcl|CP017623.1_cds_AOW25738.1_34 [gene=SVF1] [locus_tag=CAALFM_C100400WA] [db_xref=CGD:CAL0000182395] [protein=Svf1p] [protein_id=AOW25738.1] [location=63202..64350] [gbkey=CDS]	49.71281642850225	0.7100956196897571	0.5961538461538461	0.3674540682414698	0.29120879120879123	0.2856340601733769
lcl|CP017623.1_cds_AOW25739.1_35 [locus_tag=CAALFM_C100410CA] [db_xref=CGD:CAL0000181570] [protein=hexadecenal dehydrogenase] [protein_id=AOW25739.1] [location=complement(64696..66324)] [gbkey=CDS]	43.20273127645825	0.7530070506618465	0.6597353497164461	0.3598274799753543	0.2722117202268431	0.3045192946603616
lcl|CP017623.1_cds_AOW25740.1_36 [locus_tag=CAALFM_C100420WA] [db_xref=CGD:CAL0000182735] [protein=hypothetical protein] [protein_id=AOW25740.1] [location=67843..68814] [gbkey=CDS]	50.20896409511742	0.6727307172879607	0.5814696485623003	0.3447204968944099	0.3226837060702875	0.29973408831151765
lcl|CP017623.1_cds_AOW25741.1_37 [locus_tag=CAALFM_C100430WA] [db_xref=CGD:CAL0000198706] [protein=phosphoinositide binding protein] [protein_id=AOW25741.1] [location=69226..70902] [gbkey=CDS]	52.49699555727284	0.6597809507705963	0.5555555555555556	0.37283064033512864	0.30036630036630035	0.28103419374654326
lcl|CP017623.1_cds_AOW25742.1_38 [gene=UBP6] [locus_tag=CAALFM_C100440WA] [db_xref=CGD:CAL0000193223] [protein=ubiquitin-specific protease] [protein_id=AOW25742.1] [location=join(71068..71080,71158..72581)] [gbkey=CDS]	51.239084030934656	0.7046599617693939	0.5662393162393162	0.3494060097833683	0.32264957264957267	0.2821118034182448
lcl|CP017623.1_cds_AOW25743.1_39 [locus_tag=CAALFM_C100450CA] [db_xref=CGD:CAL0000194733] [protein=hypothetical protein] [protein_id=AOW25743.1] [location=complement(join(72741..73091,73182..73283))] [gbkey=CDS]	51.48925247379215	0.7166094714769949	0.5878378378378378	0.3668903803131991	0.27702702702702703	0.28509692618377763
lcl|CP017623.1_cds_AOW25744.1_40 [locus_tag=CAALFM_C100460WA] [db_xref=CGD:CAL0000176138] [protein=hypothetical protein] [protein_id=AOW25744.1] [location=73580..73900] [gbkey=CDS]	49.24259228381015	0.7501518646598785	0.6391752577319587	0.3873015873015873	0.20618556701030927	0.3157635393718372
lcl|CP017623.1_cds_AOW25745.1_41 [locus_tag=CAALFM_C100470CA] [db_xref=CGD:CAL0000184399] [protein=N-acetylphosphatidylethanolamine-hydrolyzing phospholipase D] [protein_id=AOW25745.1] [location=complement(74056..75381)] [gbkey=CDS]	49.42018678007764	0.6845377616462687	0.5707547169811321	0.36287878787878786	0.28978622327790976	0.28883965862167044
lcl|CP017623.1_cds_AOW25746.1_42 [gene=GCN20] [locus_tag=CAALFM_C100480CA] [db_xref=CGD:CAL0000181616] [protein=putative AAA family ATPase] [protein_id=AOW25746.1] [location=complement(75573..77828)] [gbkey=CDS]	48.68202558621063	0.6928101327393984	0.6010928961748634	0.38133333333333336	0.3237704918032787	0.2998507501519428
lcl|CP017623.1_cds_AOW25747.1_43 [gene=TTR1] [locus_tag=CAALFM_C100490CA] [db_xref=CGD:CAL0000190988] [protein=dithiol glutaredoxin] [protein_id=AOW25747.1] [location=complement(78008..78367)] [gbkey=CDS]	47.74718757554799	0.7176364408808691	0.6410256410256411	0.3672316384180791	0.3076923076923077	0.3000427653067705
lcl|CP017623.1_cds_AOW25748.1_44 [gene=GLO1] [locus_tag=CAALFM_C100500CA] [db_xref=CGD:CAL0000175730] [protein=lactoylglutathione lyase] [protein_id=AOW25748.1] [location=complement(78641..79669)] [gbkey=CDS]	47.008749011145554	0.7128256642938732	0.5727272727272728	0.36363636363636365	0.3393939393939394	0.3055963808184341
lcl|CP017623.1_cds_AOW25749.1_45 [locus_tag=CAALFM_C100510WA] [db_xref=CGD:CAL0000175867] [protein=3-methyl-2-oxobutanoate hydroxymethyltransferase] [protein_id=AOW25749.1] [location=80124..81053] [gbkey=CDS]	54.33839846505137	0.6323752994478217	0.5115511551155115	0.38203463203463206	0.32781456953642385	0.2874811140874945
lcl|CP017623.1_cds_AOW25750.1_46 [locus_tag=CAALFM_C100520WA] [db_xref=CGD:CAL0000184166] [protein=phosphoglycerate mutase] [protein_id=AOW25750.1] [location=81233..81901] [gbkey=CDS]	51.28353002350385	0.6651814835057416	0.5458715596330275	0.3574660633484163	0.3348623853211009	0.2699166567127094
lcl|CP017623.1_cds_AOW25751.1_47 [locus_tag=CAALFM_C100530CA] [db_xref=CGD:CAL0000174026] [protein=hypothetical protein] [protein_id=AOW25751.1] [location=complement(82117..84558)] [gbkey=CDS]	52.36686242251168	0.657696719580844	0.5150753768844221	0.3764367816091954	0.3244274809160305	0.28405801656619456
lcl|CP017623.1_cds_AOW25752.1_48 [locus_tag=CAALFM_C100540CA] [db_xref=CGD:CAL0000201663] [protein=hypothetical protein] [protein_id=AOW25752.1] [location=complement(85080..87248)] [gbkey=CDS]	51.66926042736886	0.6672680999308703	0.53	0.3596856218215442	0.30603448275862066	0.28214528191742516
lcl|CP017623.1_cds_AOW25753.1_49 [gene=CIS2] [locus_tag=CAALFM_C100550WA] [db_xref=CGD:CAL0000184736] [protein=gamma-glutamyltransferase] [protein_id=AOW25753.1] [location=87900..89810] [gbkey=CDS]	53.63260414524858	0.6429849044999235	0.5097402597402597	0.3847769028871391	0.3300653594771242	0.29098653183771933
lcl|CP017623.1_cds_AOW25754.1_50 [gene=CNS1] [locus_tag=CAALFM_C100560WA] [db_xref=CGD:CAL0000195791] [protein=HSP70/90 family co-chaperone] [protein_id=AOW25754.1] [location=90099..91271] [gbkey=CDS]	51.470427348741936	0.6855388347126911	0.5672823218997362	0.35732647814910024	0.3034300791556728	0.28966346194207787
lcl|CP017623.1_cds_AOW25755.1_51 [locus_tag=CAALFM_C100570CA] [db_xref=CGD:CAL0000191339] [protein=hypothetical protein] [protein_id=AOW25755.1] [location=complement(91310..93694)] [gbkey=CDS]	53.297535439860965	0.6302275469159945	0.5309278350515464	0.4005884825556957	0.3089005235602094	0.28892956526225727
lcl|CP017623.1_cds_AOW25756.1_52 [locus_tag=CAALFM_C100580WA] [db_xref=CGD:CAL0000186327] [protein=hypothetical protein] [protein_id=AOW25756.1] [location=93970..94899] [gbkey=CDS]	53.50214508369532	0.6401540701365226	0.49834983498349833	0.37987012987012986	0.3388704318936877	0.2967395567503933
lcl|CP017623.1_cds_AOW25757.1_53 [gene=TUF1] [locus_tag=CAALFM_C100590WA] [db_xref=CGD:CAL0000198818] [protein=translation elongation factor Tu] [protein_id=AOW25757.1] [location=95214..96494] [gbkey=CDS]	39.27753830261125	0.7446567566344435	0.6666666666666666	0.40941176470588236	0.31143552311435524	0.33484529747558317
lcl|CP017623.1_cds_AOW25758.1_54 [gene=APC1] [locus_tag=CAALFM_C100600WA] [db_xref=CGD:CAL0000196687] [protein=anaphase promoting complex subunit 1] [protein_id=AOW25758.1] [location=96816..101423] [gbkey=CDS]	52.544355047640295	0.6552643866217583	0.5239702903443619	0.3820078226857888	0.33514246947082765	0.286676666951789
lcl|CP017623.1_cds_AOW25759.1_55 [gene=PSD1] [locus_tag=CAALFM_C100610WA] [db_xref=CGD:CAL0000188438] [protein=phosphatidylserine decarboxylase 1] [protein_id=AOW25759.1] [location=101751..103523] [gbkey=CDS]	50.57093471700752	0.6771249201006606	0.5543859649122806	0.38256932654216186	0.3204225352112676	0.2947262891399421
lcl|CP017623.1_cds_AOW25760.1_56 [gene=MOB2] [locus_tag=CAALFM_C100620WA] [db_xref=CGD:CAL0000186024] [protein=Mob2p] [protein_id=AOW25760.1] [location=103868..104809] [gbkey=CDS]	51.97379117629401	0.6277959431101657	0.49836065573770494	0.38782051282051283	0.3377926421404682	0.2887679177248442
lcl|CP017623.1_cds_AOW25761.1_57 [locus_tag=CAALFM_C100630WA] [db_xref=CGD:CAL0000191678] [protein=hypothetical protein] [protein_id=AOW25761.1] [location=105179..106924] [gbkey=CDS]	51.39740884679972	0.6616082942232276	0.5592920353982301	0.3913793103448276	0.30905861456483125	0.2981244292123776
lcl|CP017623.1_cds_AOW25762.1_58 [gene=RPO41] [locus_tag=CAALFM_C100640CA] [db_xref=CGD:CAL0000185076] [protein=DNA-directed RNA polymerase] [protein_id=AOW25762.1] [location=complement(107125..111027)] [gbkey=CDS]	49.57866767371943	0.6997779740109275	0.5892149088025377	0.36643571978444955	0.2948207171314741	0.29321217162776214
lcl|CP017623.1_cds_AOW25763.1_59 [gene=SNF7] [locus_tag=CAALFM_C100650CA] [db_xref=CGD:CAL0000187201] [protein=ESCRT-III subunit protein] [protein_id=AOW25763.1] [location=complement(111571..112251)] [gbkey=CDS]	47.93371402903826	0.7287760855962282	0.6055045871559633	0.362962962962963	0.24770642201834864	0.3023656453378715
lcl|CP017623.1_cds_AOW25764.1_60 [locus_tag=CAALFM_C100660CA] [db_xref=CGD:CAL0000185526] [protein=t-SNARE syntaxin] [protein_id=AOW25764.1] [location=complement(112788..113801)] [gbkey=CDS]	52.16042381351825	0.6702528961378431	0.5531914893617021	0.3501984126984127	0.3191489361702128	0.2923560189489003
lcl|CP017623.1_cds_AOW25765.1_61 [gene=UGA32] [locus_tag=CAALFM_C100670CA] [db_xref=CGD:CAL0000195594] [protein=Uga32p] [protein_id=AOW25765.1] [location=complement(114127..115878)] [gbkey=CDS]	52.08119389567278	0.6597695670526482	0.5291005291005291	0.35624284077892326	0.31899641577060933	0.2766845415091451
lcl|CP017623.1_cds_AOW25766.1_62 [gene=ASM3] [locus_tag=CAALFM_C100680WA] [db_xref=CGD:CAL0000190930] [protein=Asm3p] [protein_id=AOW25766.1] [location=117319..119442] [gbkey=CDS]	47.9767255192814	0.716641439876106	0.6150442477876106	0.35410764872521244	0.31166912850812406	0.2954078242027051
lcl|CP017623.1_cds_AOW25767.1_63 [gene=RIC1] [locus_tag=CAALFM_C100690WA] [db_xref=CGD:CAL0000199231] [protein=Ric1p] [protein_id=AOW25767.1] [location=119767..122808] [gbkey=CDS]	45.25947630059857	0.7731062139248476	0.684903748733536	0.2816205533596838	0.18228105906313646	0.285848228531242
lcl|CP017623.1_cds_AOW25768.1_64 [locus_tag=CAALFM_C100700WA] [db_xref=CGD:CAL0000176204] [protein=hypothetical protein] [protein_id=AOW25768.1] [location=123066..123431] [gbkey=CDS]	43.810924388918295	0.876821772334456	0.7304347826086957	0.2611111111111111	0.09565217391304348	0.2824542479125207
lcl|CP017623.1_cds_AOW25769.1_65 [gene=TUB2] [locus_tag=CAALFM_C100710CA] [db_xref=CGD:CAL0000176403] [protein=beta-tubulin] [protein_id=AOW25769.1] [location=complement(join(123869..125170,125335..125370,125586..125597))] [gbkey=CDS]	36.46792601407295	0.8399162235654294	0.7920560747663551	0.3556547619047619	0.18691588785046728	0.3270375613046082
lcl|CP017623.1_cds_AOW25770.1_66 [gene=CMP1] [locus_tag=CAALFM_C100730CA] [db_xref=CGD:CAL0000201614] [protein=calcineurin catalytic subunit A] [protein_id=AOW25770.1] [location=complement(126791..128620)] [gbkey=CDS]	39.031833777707305	0.8516157735158152	0.7711864406779662	0.3196271929824561	0.11544991511035653	0.2998362815322745
lcl|CP017623.1_cds_AOW25771.1_67 [gene=SPE1] [locus_tag=CAALFM_C100740CA] [db_xref=CGD:CAL0000182839] [protein=ornithine decarboxylase] [protein_id=AOW25771.1] [location=complement(129260..130681)] [gbkey=CDS]	38.74664960035246	0.8477465671724802	0.758695652173913	0.2937853107344633	0.1400437636761488	0.3062789978525651
lcl|CP017623.1_cds_AOW25772.1_68 [gene=VPS27] [locus_tag=CAALFM_C100750CA] [db_xref=CGD:CAL0000186855] [protein=ESCRT-0 subunit protein] [protein_id=AOW25772.1] [location=complement(131413..133938)] [gbkey=CDS]	40.22220827459363	0.8127315941870767	0.7433414043583535	0.3261904761904762	0.1278928136419001	0.28749690501242836
lcl|CP017623.1_cds_AOW25773.1_69 [locus_tag=CAALFM_C100760WA] [db_xref=CGD:CAL0000195596] [protein=hypothetical protein] [protein_id=AOW25773.1] [location=134254..134913] [gbkey=CDS]	48.21565477431375	0.7057125792105535	0.6261682242990654	0.3654434250764526	0.2641509433962264	0.2931567569371565
lcl|CP017623.1_cds_AOW25774.1_70 [gene=ROT1] [locus_tag=CAALFM_C100770CA] [db_xref=CGD:CAL0000184365] [protein=Rot1p] [protein_id=AOW25774.1] [location=complement(135654..136436)] [gbkey=CDS]	39.973432855619876	0.8634725167903295	0.768	0.30115830115830117	0.06827309236947791	0.31304246557652515
lcl|CP017623.1_cds_AOW25775.1_71 [gene=HGC1] [locus_tag=CAALFM_C100780CA] [db_xref=CGD:CAL0000184055] [protein=cyclin] [protein_id=AOW25775.1] [location=complement(138574..140931)] [gbkey=CDS]	40.1527882976138	0.827098963631481	0.7686274509803922	0.29081632653061223	0.13481675392670156	0.27954781439282367
lcl|CP017623.1_cds_AOW25776.1_72 [locus_tag=CAALFM_C100790WA] [db_xref=CGD:CAL0000193312] [protein=hypothetical protein] [protein_id=AOW25776.1] [location=150607..151707] [gbkey=CDS]	43.99309162174185	0.7735930754559095	0.6850828729281768	0.2968036529680365	0.18559556786703602	0.2729252470435463
lcl|CP017623.1_cds_AOW25777.1_73 [gene=ERG2] [locus_tag=CAALFM_C100800CA] [db_xref=CGD:CAL0000177093] [protein=C-8 sterol isomerase] [protein_id=AOW25777.1] [location=complement(154633..155286)] [gbkey=CDS]	42.95962247302872	0.8334804874181029	0.7233009708737864	0.3132716049382716	0.1553398058252427	0.3014797846980122
lcl|CP017623.1_cds_AOW25778.1_74 [locus_tag=CAALFM_C100810WA] [db_xref=CGD:CAL0000194250] [protein=N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit] [protein_id=AOW25778.1] [location=155443..156324] [gbkey=CDS]	44.68290453732721	0.7615991819594312	0.6736111111111112	0.2591324200913242	0.1909722222222222	0.282231905268593
lcl|CP017623.1_cds_AOW25779.1_75 [locus_tag=CAALFM_C100820WA] [db_xref=CGD:CAL0000180272] [protein=hypothetical protein] [protein_id=AOW25779.1] [location=156643..157689] [gbkey=CDS]	42.591883796646	0.8256951704472182	0.7302052785923754	0.21517771373679154	0.1348973607038123	0.2675581367250924
lcl|CP017623.1_cds_AOW25780.1_76 [locus_tag=CAALFM_C100830WA] [db_xref=CGD:CAL0000200953] [protein=hypothetical protein] [protein_id=AOW25780.1] [location=158725..160524] [gbkey=CDS]	42.5196407076104	0.7886396224260592	0.6868512110726643	0.3272017837235229	0.14359861591695502	0.30951074538127854
lcl|CP017623.1_cds_AOW25781.1_77 [gene=NRM1] [locus_tag=CAALFM_C100840CA] [db_xref=CGD:CAL0000177736] [protein=Nrm1p] [protein_id=AOW25781.1] [location=complement(160942..162672)] [gbkey=CDS]	44.63185971670147	0.7586727999348771	0.6631578947368421	0.3228985507246377	0.2310405643738977	0.29150948075349076
lcl|CP017623.1_cds_AOW25782.1_78 [gene=IHD2] [locus_tag=CAALFM_C100850WA] [db_xref=CGD:CAL0000191293] [protein=Ihd2p] [protein_id=AOW25782.1] [location=167077..167823] [gbkey=CDS]	47.54186205036136	0.7176799789578168	0.6016597510373444	0.34143049932523617	0.20833333333333334	0.2798920891627802
lcl|CP017623.1_cds_AOW25783.1_79 [locus_tag=CAALFM_C100860WA] [db_xref=CGD:CAL0000193447] [protein=hypothetical protein] [protein_id=AOW25783.1] [location=168533..169534] [gbkey=CDS]	44.5949610698278	0.802833574677194	0.7446153846153846	0.3002008032128514	0.1476923076923077	0.2950324440727404
lcl|CP017623.1_cds_AOW25784.1_80 [gene=LRO1] [locus_tag=CAALFM_C100870WA] [db_xref=CGD:CAL0000182687] [protein=phospholipid:diacylglycerol acyltransferase] [protein_id=AOW25784.1] [location=170158..172254] [gbkey=CDS]	44.953407552618245	0.7657908192512373	0.6666666666666666	0.3486370157819225	0.20539730134932535	0.2945325703852838
lcl|CP017623.1_cds_AOW25785.1_81 [locus_tag=CAALFM_C100880WA] [db_xref=CGD:CAL0000193159] [protein=hypothetical protein] [protein_id=AOW25785.1] [location=174459..176084] [gbkey=CDS]	48.77944158236211	0.7259804472193979	0.630188679245283	0.358641975308642	0.22857142857142856	0.2822669417532347
lcl|CP017623.1_cds_AOW25786.1_82 [locus_tag=CAALFM_C100890WA] [db_xref=CGD:CAL0000185710] [protein=ERMES complex Ca(2+)-binding regulatory GTPase] [protein_id=AOW25786.1] [location=176325..178475] [gbkey=CDS]	42.54477207458839	0.8007244415985443	0.6985714285714286	0.31655011655011656	0.1291248206599713	0.2910935115660654
lcl|CP017623.1_cds_AOW25787.1_83 [gene=RRS1] [locus_tag=CAALFM_C100900WA] [db_xref=CGD:CAL0000188560] [protein=Rrs1p] [protein_id=AOW25787.1] [location=178690..179307] [gbkey=CDS]	42.25539947461477	0.83849186922419106	0.7626262626262627	0.31209150326797386	0.1218274111675127	0.31670899484182136
lcl|CP017623.1_cds_AOW25788.1_84 [locus_tag=CAALFM_C100910WA] [db_xref=CGD:CAL0000179780] [protein=hypothetical protein] [protein_id=AOW25788.1] [location=join(179823..179870,179946..180041,180129..180558,180645..180829)] [gbkey=CDS]	47.191850986438	0.7704673437535837	0.6639344262295082	0.3293492695883134	0.18181818181818182	0.2763596125241925
